TF	Target	Weight
E2F1	TSPAN4	2.44188959603421
E2F1	SSRP1	6.94663732764011
E2F1	BTG3	5.31242758709036
E2F1	STXBP6	15.0339201322719
E2F1	TMPO	12.1376484702227
E2F1	DUT	53.6421613280544
E2F1	SMC3	9.06180131686014
E2F1	CRTAC1	1.82681925468037
E2F1	ANP32B	2.55726811272087
E2F1	APEX2	0.646147643470624
E2F1	TUBB	15.0672066316741
E2F1	RHEB	1.58114475237654
E2F1	FBXL16	0.728508899715287
E2F1	GPANK1	2.86393100198582
E2F1	TMX1	0.416399694945937
E2F1	CBX3	4.53012701034527
E2F1	CCND2-AS1	0.40756821396064
E2F1	TIPIN	17.2445339711671
E2F1	CSTF3	0.460661313640111
E2F1	NT5C3A	10.2583256876882
E2F1	SMCO4	10.5137449107116
E2F1	TYMSOS	2.92247917495486
E2F1	INO80C	0.417996259249218
E2F1	APPL1	2.55756145147617
E2F1	SMIM19	0.782940998427361
E2F1	ARF6	0.809144999862989
E2F1	SLBP	33.9977321393384
E2F1	NCS1	0.714081069703726
E2F1	RAB34	0.490869505449189
E2F1	MZT2A	3.79769536938939
E2F1	OXCT1	12.8147975717349
E2F1	SSBP4	1.13000684837737
E2F1	ERH	4.65738175476042
E2F1	PRPF19	2.18246392139306
E2F1	SERTAD2	0.610511482989066
E2F1	CBX5	6.69910214569703
E2F1	HDGF	0.640326734051227
E2F1	ZNF423	0.412976914007246
E2F1	FAM149A	2.29755855361625
E2F1	FZD1	1.86301974211985
E2F1	DCTPP1	30.8173966724935
E2F1	AP1S2	2.174131641387
E2F1	METRN	28.2160374650954
E2F1	SHD	0.909270657639485
E2F1	CDKN2A	1.22472051047861
E2F1	DEK	27.7063094056831
E2F1	NEURL1B	0.403705181678086
E2F1	GNB2	0.401318703014389
E2F1	EMP2	11.6199088940881
E2F1	INIP	0.830782177259371
E2F1	XRCC5	11.5815420662462
E2F1	CSRP2	10.7071730358442
E2F1	ZBTB14	2.81801819392977
E2F1	ZNF219	1.85936837133808
E2F1	LINC01152	1.67052712335963
E2F1	TPM3	1.88770665527277
E2F1	INAFM1	12.2059921471754
E2F1	MMD	2.38846253720358
E2F1	NUP54	3.24034225194169
E2F1	C1orf174	3.98482214858468
E2F1	GCHFR	0.89290989973564
E2F1	GPRIN1	5.23935592863441
E2F1	YWHAQ	1.05085460045276
E2F1	SIPA1	2.19735184842055
E2F1	MAD2L2	2.92150052920219
E2F1	CARHSP1	17.9009291516351
E2F1	LINC01503	1.30812559782181
E2F1	NFIC	5.29637138213505
E2F1	PSMD14	0.988913749829711
E2F1	CDC42EP3	1.49997781564938
E2F1	UQCC2	2.93767387542483
E2F1	SLC37A4	1.2657909470462
E2F1	FAM107B	0.471899046394285
E2F1	HNRNPUL1	1.93794838765456
E2F1	MGST3	0.712311870035516
E2F1	CDKN3	0.68169704945329
E2F1	RRM1	36.8903630426345
E2F1	NFYB	1.15464752444657
E2F1	PSIP1	9.59423684185533
E2F1	RTN4RL2	0.412052423878968
E2F1	PSMB3	2.01761388225909
E2F1	RGS19	4.91110161571222
E2F1	SLC25A39	1.95105818856894
E2F1	HAPLN1	0.518980979825418
E2F1	DNAJA1	0.981350574179502
E2F1	PCBP1	0.41854689069837
E2F1	ARPC5L	1.25769806742057
E2F1	USP1	11.7103882744877
E2F1	RALY	5.01456480854074
E2F1	CLIC4	1.16899694022583
E2F1	BAX	0.425759945756114
E2F1	SNRPA	7.43829756932181
E2F1	CCM2	5.47150835641453
E2F1	PSMG3	2.99989974176639
E2F1	SUMO2	4.55602130755866
E2F1	LINC01159	0.928342059686475
E2F1	ELOVL5	0.680651153888375
E2F1	POP7	4.01525036748656
E2F1	MSI1	3.88443014650891
E2F1	RAP1B	1.14839956082642
E2F1	EIF1AX	1.87412696908956
E2F1	RMI2	44.1340445629093
E2F1	DLX2	0.607027541638385
E2F1	RFC5	37.9446205737771
E2F1	SLC39A1	3.52277936632207
E2F1	CA14	0.814819349378585
E2F1	ENOPH1	1.54080206631767
E2F1	CDK4	9.18946617581631
E2F1	CAMK2N2	29.696824418627
E2F1	NFIL3	0.967297689393895
E2F1	PDHA1	0.676512658270335
E2F1	CBX1	0.512034887080845
E2F1	RPP30	11.3319899845529
E2F1	ZNF436	0.695504437250901
E2F1	HAT1	36.5095902236663
E2F1	RPLP2	0.45707835631635
E2F1	ZNF232	0.967959608874146
E2F1	SRSF7	6.81714281775077
E2F1	RPS20	0.932432651391978
E2F1	RPA2	13.0292642149154
E2F1	COX17	4.97695983152508
E2F1	FBXO36	0.437213898679689
E2F1	CCND1	1.18377933857104
E2F1	MIR497HG	6.96276201451998
E2F1	EMILIN3	2.66089883211702
E2F1	EEF2KMT	0.676190299394219
E2F1	CENPV	10.4539064097927
E2F1	TNFRSF1A	0.905706576796948
E2F1	CENPQ	30.9514989813085
E2F1	PRTFDC1	14.971373132964
E2F1	ARG2	2.01361029176191
E2F1	HMGB1	7.78320975318524
E2F1	NT5DC2	12.6028631900727
E2F1	TRAF3IP2-AS1	0.700807566371828
E2F1	HSPB11	13.6369957122697
E2F1	SORBS3	0.840289294291857
E2F1	SUB1	2.65673739830704
E2F1	TMSB4X	3.31974214201756
E2F1	ITPKA	0.596738907447285
E2F1	C3orf14	3.92948718961246
E2F1	SRSF3	1.18965793394212
E2F1	CNPY4	2.90644910262379
E2F1	TAF6	6.39205064884017
E2F1	PNP	1.28355134012289
E2F1	ZCCHC3	1.98623393809467
E2F1	FBL	1.79626574685052
E2F1	SSR3	1.07657941733199
E2F1	GEMIN6	0.408657281821994
E2F1	FABP7	0.655102873908201
E2F1	OLFM1	6.18526060524164
E2F1	GMNN	56.2956754940894
E2F1	NCL	0.992589050232503
E2F1	CMPK1	5.83026719728682
E2F1	MKKS	0.454942980291271
E2F1	NEIL2	3.40335201554436
E2F1	NME4	2.8979109564547
E2F1	IFT22	2.3452621464034
E2F1	THAP7	6.77017031833648
E2F1	C17orf58	4.51646600629747
E2F1	GAPDH	4.50650593761799
E2F1	PMM1	6.96256285822934
E2F1	LRRC20	0.80274532814562
E2F1	G3BP2	2.54009342785559
E2F1	CD63	0.438340011231091
E2F1	SOX3	0.665063513894353
E2F1	CYS1	0.50953765550055
E2F1	FBXL12	0.539135173233842
E2F1	NUCKS1	2.52744050086221
E2F1	NTMT1	0.661069839291231
E2F1	PLGRKT	0.401858474342543
E2F1	STAU1	3.09825223417117
E2F1	NSMCE4A	14.5867789026483
E2F1	IGSF21	0.916761617251096
E2F1	IMPDH2	2.68521797617364
E2F1	IGFBP2	9.41822024034535
E2F1	MRPL18	2.46635618550118
E2F1	TCP1	1.19140618833728
E2F1	CAMK2N1	6.56794530450914
E2F1	COX8A	0.430058767093619
E2F1	MZT1	0.603475014594839
E2F1	ATF5	0.483830869819675
E2F1	TUBB2B	0.81427342735331
E2F1	POLR1E	3.46877848082486
E2F1	NUBP1	0.835240101199268
E2F1	TMEM98	5.59298128926468
E2F1	MFAP1	2.97804256564935
E2F1	CFL1	1.13516277277961
E2F1	SAMD1	5.08832212256832
E2F1	PIGF	0.560538753612834
E2F1	PA2G4	9.11904661972975
E2F1	MRPL14	1.693386454029
E2F1	PPP3R1	1.38564241757
E2F1	STOX1	1.21707386161342
E2F1	IDH2	4.78326684532916
E2F1	HNRNPA0	0.747948376700158
E2F1	HNRNPAB	10.5945141457281
E2F1	SET	1.26194598343199
E2F1	KLF13	0.471965899502625
E2F1	PFN1	2.92392012771843
E2F1	LDHB	0.542665974361593
E2F1	GABBR2	3.75647913356236
E2F1	SH2B2	2.01335458201496
E2F1	MGME1	9.98657858630146
E2F1	NUP62	4.4643214142778
E2F1	NUDT5	5.9977091481189
E2F1	SRR	9.54406530533018
E2F1	SNRNP27	2.14045134608488
E2F1	VPS29	4.680911969182
E2F1	NR2C2AP	31.5733856787962
E2F1	DTYMK	6.05497711241638
E2F1	PUSL1	1.02795157223489
E2F1	RASSF1	3.05325141506008
E2F1	LIMS1	0.572965501213337
E2F1	GPN3	16.1614676666087
E2F1	RAE1	1.86768200845081
E2F1	CHMP3	1.87388267876547
E2F1	EMP3	1.3656394488524
E2F1	CD82	3.48328542364235
E2F1	CAMK1	0.727859641996207
E2F1	CDKN2C	0.748352277373433
E2F1	NBL1	0.856284743173265
E2F1	PDRG1	1.0660718504428
E2F1	JTB	0.794128308510267
E2F1	VBP1	0.504378442324016
E2F1	MIS12	11.3903099407662
E2F1	LRR1	8.46209972749224
E2F1	PARP1	2.89694481155486
E2F1	C12orf65	1.02229650428963
E2F1	MRPS15	0.67873225558364
E2F1	CNBP	1.64180506860225
E2F1	TUBB6	0.503841267604664
E2F1	SKA2	0.578865938828849
E2F1	THAP5	1.45061062597918
E2F1	PPP4C	0.658509212433926
E2F1	SUMO1	0.92336655832206
E2F1	TIMM23	4.35095919457943
E2F1	XRCC4	0.766179989458227
E2F1	BANF1	3.15236478070702
E2F1	SF3B4	2.51832604351523
E2F1	MLEC	0.706489204525769
E2F1	ILF2	0.843696588474164
E2F1	MPC2	1.01793184292796
E2F1	LSM5	1.88069616827927
E2F1	YEATS4	12.0104098231144
E2F1	AURKAIP1	0.648930299859064
E2F1	VMA21	3.27137110301685
E2F1	RABIF	3.72101095044573
E2F1	UQCRH	3.25680081151613
E2F1	ARL3	2.07194285840326
E2F1	TPRKB	5.01660497613528
E2F1	POLR2H	8.10374823948521
E2F1	SNRPD1	13.2290606259391
E2F1	MRPS16	0.639247016818186
E2F1	RER1	0.54215550844619
E2F1	MPDU1	0.497419616346687
E2F1	TUBG1	9.97016808175633
E2F1	ARPC1A	1.96941731203373
E2F1	CPSF3	5.92824385308037
E2F1	ITGB1BP1	5.88123641651916
E2F1	TFG	0.611682313826484
E2F1	LRRC8A	0.842163482150945
E2F1	BRK1	0.441871505497088
E2F1	SRSF9	1.36503885264515
E2F1	ARHGEF18	0.958342602647758
E2F1	UBR7	4.96400627235753
E2F1	NELFE	2.49759497359838
E2F1	XRCC1	2.4208322806104
E2F1	NIF3L1	1.68077193360989
E2F1	MEA1	12.084388808142
E2F1	C19orf25	0.560595440803618
E2F1	MRPS18A	0.442834926217939
E2F1	PLEKHJ1	2.38547990468745
E2F1	PIGC	0.644386079912306
E2F1	DAD1	0.443753495683715
E2F1	EXOSC5	2.61102355178487
E2F1	HSPA8	1.88385184121134
E2F1	LCMT2	0.610814099897638
E2F1	RAN	6.07078210846941
E2F1	CCDC137	3.99503313758198
E2F1	SNN	0.658029514056482
E2F1	RPS6	0.663155013196468
E2F1	ZNF511	1.7983108307819
E2F1	POLR2C	0.812847707398111
E2F1	UBAC2	0.675835346441278
E2F1	NUDC	1.2062189451787
E2F1	MAGOH	0.868739718319391
E2F1	TOMM40	12.7579445723475
E2F1	MAGEF1	0.474006242379149
E2F1	IDI1	0.494780688852836
E2F1	GPAA1	3.01455940291739
E2F1	KEAP1	1.42088525406581
E2F1	DYNLT1	5.86492225083449
E2F1	PAICS	5.61338873925012
E2F1	GTF3A	0.755923418017607
E2F1	HMGB3	1.31935348933551
E2F1	DAXX	2.4856687282809
E2F1	MYL6	2.22805128067441
E2F1	BLVRA	1.23660511849865
E2F1	SMS	9.64063252966505
E2F1	CCDC167	15.2856853670372
E2F1	PTN	1.40942445376731
E2F1	NUCB2	6.52815068793316
E2F1	LGALS1	4.73311629625541
E2F1	GSTO1	2.9562115872263
E2F1	LAGE3	0.452615589072741
E2F1	UMPS	6.39646945884751
E2F1	HILPDA	6.3365992311363
E2F1	RHOC	1.96452840938945
E2F1	ESD	2.27707813104233
E2F1	FDPS	1.36668515367374
E2F1	CHAC2	10.5108175847878
E2F1	SNAP29	1.61343566568482
E2F1	TOX3	0.686302394501168
E2F1	TRIM47	0.501503008766647
E2F1	LRTOMT	2.01255832407369
E2F1	BCL7A	2.25325301367096
E2F1	CCND3	1.65255185791348
E2F1	CASP3	0.948072865457217
E2F1	AKR1A1	0.512073209160864
E2F1	AP1S1	1.71420483631601
E2F1	ACTR1B	0.415879817624183
E2F1	PRPS2	14.5061944711809
E2F1	PPP1R14C	1.60455963173486
E2F1	METTL21A	4.12454074195376
E2F1	PPM1G	4.27774861357227
E2F1	KLHDC3	0.491871955319516
E2F1	FABP5	5.14006848796716
E2F1	NME1	1.2060533547573
E2F1	ACTL6A	4.6919674308732
E2F1	UCHL5	2.3923408995934
E2F1	MRPL37	1.03970012903586
E2F1	EIF3I	0.433006891075606
E2F1	LMAN2	0.566897496422402
E2F1	B3GAT3	0.408856810493691
E2F1	EXOSC3	1.43687505045527
E2F1	PDAP1	1.07271649339675
E2F1	MCRS1	0.438014176217508
E2F1	LIPT1	0.4144376758368
E2F1	DDOST	0.770274755665574
E2F1	LINC00909	0.520647084900968
E2F1	TXN2	0.804447666613752
E2F1	SNRPE	14.0358560682123
E2F1	ZNHIT2	2.79898475122743
E2F1	RRNAD1	1.263901334448
E2F1	HSPE1	0.951762951231561
E2F1	KIF9	0.917096595269805
E2F1	CACYBP	8.69490187705714
E2F1	STOML2	2.92521844071624
E2F1	TMA7	1.60913563674511
E2F1	LYRM7	0.628909240246634
E2F1	HINT1	3.25720380686481
E2F1	PPIL3	0.54858614756484
E2F1	PHF5A	0.894687091246379
E2F1	WDR45	0.830180224154542
E2F1	SCNM1	1.00358026039499
E2F1	RPL41	0.795657639839235
E2F1	RPS5	1.30741822031836
E2F1	SNRPB	38.1624714683015
E2F1	FKBP3	7.06632433648581
E2F1	SDHAF3	0.538011468483918
E2F1	ZNF530	5.49177625649225
E2F1	LSM3	13.5341838163774
E2F1	SCARA3	2.60655382318326
E2F1	SNHG1	9.25735318005034
E2F1	NAA50	1.09976815947299
E2F1	DUSP14	0.619754634743859
E2F1	NDUFS6	1.28268184912077
E2F1	UBE2A	2.05576816122773
E2F1	GINM1	2.57692434998864
E2F1	CIB2	5.15874485383294
E2F1	LYPD1	4.06183882182505
E2F1	ARMC7	1.74094931954656
E2F1	NNT-AS1	0.899157665267075
E2F1	ERI3	0.743560587496914
E2F1	APOO	7.34852439952092
E2F1	LITAF	0.53368713134371
E2F1	TMUB1	2.19952957018843
E2F1	GMDS	0.89248326180572
E2F1	GTF2E1	2.45614887207734
E2F1	MED30	0.903170045395708
E2F1	CBR3	1.84412767454952
E2F1	RRAGD	6.54455888362506
E2F1	TMED1	0.401774348456869
E2F1	PAQR8	0.742288163612373
E2F1	MSN	0.549556809055853
E2F1	NAGA	1.02719495135006
E2F1	TTYH1	0.42398571105534
E2F1	SLC12A5	0.539353339811559
E2F1	DOLPP1	0.758152847392451
E2F1	FUZ	2.3674473878793
E2F1	TMEM14B	1.92148600305855
E2F1	MRPL4	0.417397121923243
E2F1	SUMO3	4.90455771620734
E2F1	C1QL1	1.03224719672495
E2F1	CYB5A	3.38354421442602
E2F1	FXN	0.920036338445111
E2F1	RAD23A	5.76350993311857
E2F1	PXMP2	14.6073015125068
E2F1	PPDPF	0.815580406225423
E2F1	LDHA	2.2727462080297
E2F1	ZNF639	1.76279277601356
E2F1	NETO2	13.8276714356025
E2F1	ZNF620	6.56165874973118
E2F1	GNA11	1.65972843899479
E2F1	TOR2A	1.26127635787442
E2F1	ASNSD1	0.938909919079417
E2F1	CDKN2D	0.720679521861933
E2F1	RRP1	0.993413896211398
E2F1	GGCT	25.9310894282086
E2F1	SNX12	0.583326440085171
E2F1	FAM110D	0.406699656990752
E2F1	ENO1	1.70834370609548
E2F1	ING2	1.19995209637184
E2F1	TMEM9	1.08497362919257
E2F1	NUTF2	0.73307484253297
E2F1	PHGDH	6.68715589286423
E2F1	RFX1	1.15542117345605
E2F1	ARL4A	0.436357802067005
E2F1	ZBED8	1.23655670133664
E2F1	ORAI1	0.649063428748185
E2F1	PMF1	3.53784440634937
E2F1	TMEM18	6.27264702086421
E2F1	KYAT3	1.51686173137934
E2F1	RPS2	0.453057028039792
E2F1	FAAP20	2.25829428120641
E2F1	KCTD17	1.38640559629728
E2F1	KANSL1-AS1	2.18932017005295
E2F1	PLEKHO1	1.52763934107532
E2F1	CBX6	0.535378438484552
E2F1	PCMT1	1.55877628560776
E2F1	POLR2I	3.87393944208929
E2F1	POLD2	3.25132944778974
E2F1	HMGN4	0.757076971829699
E2F1	TCEAL9	3.18346878292484
E2F1	CDKN2AIP	1.60901009482581
E2F1	ARMC6	1.39855386146269
E2F1	RPS4X	1.11420372742483
E2F1	REEP4	0.78780200610986
E2F1	CDIPT	0.477236156259932
E2F1	DBX2	0.515831358063408
E2F1	TXLNG	0.839658350103137
E2F1	TRIOBP	0.861234889269969
E2F1	MSRB2	0.494977381988529
E2F1	HCFC1R1	2.93630238175061
E2F1	THOC6	1.63576554857029
E2F1	ANXA5	9.09811867734143
E2F1	PGAM1	4.40446369860506
E2F1	SHMT2	1.33098106306164
E2F1	MYCBP	5.38330696363762
E2F1	SDHA	1.49859524480516
E2F1	GPI	0.568992144594688
E2F1	GPATCH11	7.61817274047995
E2F1	CKS1B	11.3878346250825
E2F1	MAD2L1	8.88695135624958
E2F1	TMEM106C	34.4298059373351
E2F1	EID2B	0.42795416893383
E2F1	HSDL2	1.19155997238645
E2F1	GNPDA2	0.512564020833229
E2F1	PARK7	0.522178837049802
E2F1	MIS18A	17.1045035048238
E2F1	ADI1	2.92959035154857
E2F1	CISD1	5.69561052992237
E2F1	AP2M1	0.804267120587727
E2F1	CKLF	29.4796614727317
E2F1	NAE1	2.17693098446701
E2F1	SYCE1L	0.671212828687451
E2F1	SF3A2	1.40763571251811
E2F1	LRRC24	0.698436929678914
E2F1	POLR2J	0.607253317754924
E2F1	YWHAH	7.2826728286661
E2F1	ELP6	1.01092144027472
E2F1	SYPL1	2.40936023201611
E2F1	PAM16	1.08427336709289
E2F1	LSM2	5.03248905964982
E2F1	NDUFS8	1.14211750664455
E2F1	CDC5L	8.14149684704785
E2F1	PRDX3	0.605091071393152
E2F1	HACD3	1.27820952505135
E2F1	TRIM28	0.988772660129392
E2F1	SAE1	5.79732451416409
E2F1	HIRIP3	24.3439553500323
E2F1	SDHB	2.17406743202942
E2F1	PRELID3B	0.477100812779834
E2F1	RBMX2	5.79085798348203
E2F1	LSM8	7.14762257048008
E2F1	HSPA14	7.2347063132178
E2F1	TSPAN7	1.25606048136066
E2F1	GNG5	1.09116126347617
E2F1	UCHL3	2.87060050732691
E2F1	OSTC	1.46850781390666
E2F1	PTGR2	0.635606520698061
E2F1	MRPL17	13.3403403456652
E2F1	SS18L2	6.59710859718529
E2F1	ALKBH2	9.35745998706082
E2F1	ZNF2	0.48218555508811
E2F1	CISD2	3.77889480339253
E2F1	DRG1	0.857065427028072
E2F1	ABHD14A	0.878166508920155
E2F1	ZDHHC16	3.84875255036426
E2F1	UBE2M	1.27556362470282
E2F1	BCL7B	1.7165657182433
E2F1	B4GALNT1	2.09958295681342
E2F1	LRRC59	3.66108605093817
E2F1	NINJ1	0.860456591275535
E2F1	UBXN4	0.69225830810657
E2F1	HRAS	1.19660391118785
E2F1	IKBIP	7.06679168243832
E2F1	P4HB	3.17022194838941
E2F1	CLNS1A	0.6840231484296
E2F1	PENK	0.846226805113319
E2F1	APIP	1.00126775437628
E2F1	SRD5A3	0.467347020369489
E2F1	WSB2	0.486966465002003
E2F1	CD83	2.85002112355283
E2F1	PAFAH1B3	4.80237580462304
E2F1	TOMM5	4.64723786444496
E2F1	RHOA	0.645300832890407
E2F1	PALM	2.64824791055352
E2F1	SAAL1	7.66425028425073
E2F1	HAUS2	0.648118775246658
E2F1	MBOAT7	2.35731064888198
E2F1	PELI3	1.55562319553008
E2F1	EEF1E1	2.95429872820645
E2F1	CERS1	0.854392836040932
E2F1	HPF1	4.5103032557511
E2F1	PPP1CA	1.39666872773249
E2F1	HINT2	1.40604999022977
E2F1	ZNF414	2.18688409171582
E2F1	ABHD11	4.47874960011796
E2F1	AHCY	4.82664069767316
E2F1	TEX264	0.521484489650224
E2F1	C4orf46	2.47028361900013
E2F1	MRPS6	2.02447832764195
E2F1	THAP12	1.86275859301971
E2F1	NDUFB6	0.647494206873252
E2F1	PTS	0.502984648006034
E2F1	BLOC1S2	0.56024069418968
E2F1	RFC2	61.3327732255729
E2F1	YBX1	3.01238807290428
E2F1	METTL9	1.05301240002807
E2F1	CHST14	2.86522028801242
E2F1	COX5A	0.787637128756965
E2F1	RUVBL1	0.558770740547874
E2F1	POLE4	1.30821597013028
E2F1	SRM	1.4908168850553
E2F1	RAD51C	11.7546008773142
E2F1	ANAPC11	8.75356175700587
E2F1	CCNB1IP1	1.30068081830794
E2F1	RPP25	1.59053510202504
E2F1	CSE1L	7.17116117402637
E2F1	NAPA	0.762828337102454
E2F1	ADIPOR1	0.464703766299384
E2F1	NACC1	0.939585136491216
E2F1	PTX3	0.81213002273545
E2F1	ABHD17C	2.50414737381146
E2F1	SNRPF	4.77330029932184
E2F1	SPOCK3	2.76879940566504
E2F1	CKS2	1.58588755415825
E2F1	PTGES3	2.30249313346037
E2F1	TTC9	4.04174325505508
E2F1	QDPR	1.81408456595602
E2F1	SNX10	3.14992278400085
E2F1	NIPA2	2.61050481133235
E2F1	ITPRIPL1	1.55128561016769
E2F1	UBE2I	4.29828667601433
E2F1	ZNF486	4.98271312898886
E2F1	DSCC1	2.35516517427809
E2F1	RPLP0	1.68468467205523
E2F1	FUCA2	1.51210160810026
E2F1	CMSS1	4.46329104494364
E2F1	RPA3	37.8559589051414
E2F1	ZMYND19	17.9767275807866
E2F1	NXT1	10.7883133048905
E2F1	RAMP2	2.69180997447237
E2F1	EXOSC9	18.6301217706355
E2F1	PTMS	4.50855971751223
E2F1	ELK1	2.1592911823143
E2F1	TEX30	13.4215501776785
E2F1	ADORA1	2.70436982876983
E2F1	MTFP1	2.87442295948824
E2F1	ARL6IP6	33.3673792051838
E2F1	TOR1A	1.17037072161744
E2F1	PTOV1	1.36176364496147
E2F1	NTAN1	1.51402673842845
E2F1	SIVA1	9.94393670743587
E2F1	STARD7	1.19353560981248
E2F1	RPSA	1.19816637339416
E2F1	RNF138	0.698127972117589
E2F1	MANF	3.89224484401073
E2F1	COPS3	2.85654137791506
E2F1	MAGOHB	7.01492175948858
E2F1	CCNB1	0.573106956848921
E2F1	AKR1B1	4.66371539139045
E2F1	PPIA	4.5184856979567
E2F1	PSMC3	4.5157134260016
E2F1	CETN3	1.13698917902388
E2F1	MDK	2.66275841076257
E2F1	OLA1	1.49170365843447
E2F1	NAT14	0.624665741259384
E2F1	NME2	0.676955901705213
E2F1	UBA2	3.89266632486652
E2F1	CLTB	1.04062116605305
E2F1	FH	0.666230801151371
E2F1	DHRS7B	1.5436254230039
E2F1	TADA2A	6.96903397102309
E2F1	CHCHD3	3.32080506517602
E2F1	NAA38	1.48200710619681
E2F1	RAB23	12.0120672792498
E2F1	B4GALT2	5.15566549206815
E2F1	PMVK	10.0849019596264
E2F1	SNHG6	0.843824580316958
E2F1	CD320	5.45348775262612
E2F1	PTTG1	1.49419248314794
E2F1	C9orf16	3.88021229886009
E2F1	HAUS1	14.3620338210557
E2F1	RPS15	1.52481595753692
E2F1	NSFL1C	0.417205267472115
E2F1	PITHD1	1.44009165649547
E2F1	REC8	1.69147817283574
E2F1	MRPL11	1.52256908939249
E2F1	ASRGL1	1.11041606979605
E2F1	TXNDC17	0.565808152622741
E2F1	EBP	0.972313424156992
E2F1	GLO1	3.02563669772543
E2F1	COMMD4	25.7085868535199
E2F1	UCK1	0.699814113835573
E2F1	FBLL1	0.437458702149819
E2F1	TBL3	0.862955940406356
E2F1	ERGIC2	1.63137167938233
E2F1	GFER	0.435303955785282
E2F1	RCN1	0.456938680102621
E2F1	TSPAN33	1.063156916226
E2F1	SAC3D1	2.75987445073083
E2F1	COPRS	0.45060055804092
E2F1	RARRES1	3.79735982080812
E2F1	RBX1	0.712615432204613
E2F1	YARS2	0.521860546945015
E2F1	TCEA2	0.486592184301881
E2F1	LOXL1	0.442751657417875
E2F1	PKIA	4.01774490455141
E2F1	EIF4A3	0.681887651545051
E2F1	PSMD11	1.03536103737634
E2F1	TMEM222	1.31404064604148
E2F1	DKK3	0.577132808103035
E2F1	COX7B	0.487238027988156
E2F1	RNASEH2A	14.8851123352413
E2F1	NDUFA6	3.28768798544993
E2F1	CNIH2	28.0016945657292
E2F1	CHCHD2	4.07780979061931
E2F1	THOC7	0.956080864342703
E2F1	PGD	1.16322388344313
E2F1	GGH	34.893869653994
E2F1	CLU	1.96516281016501
E2F1	CHRAC1	5.799459244273
E2F1	B3GNT9	0.574531519992176
E2F1	C9orf40	7.95798808555764
E2F1	DCLRE1B	12.3418351939682
E2F1	MPP6	0.572060288426053
E2F1	THOC3	15.6472723274601
E2F1	FRG1	5.79779343114547
E2F1	CMC1	0.462124539952924
E2F1	UBE2S	0.599131476286254
E2F1	RPL21	0.521319851809549
E2F1	MAP1LC3A	0.747874119160091
E2F1	ALG5	0.457898846372455
E2F1	ZDHHC12	3.54222299874362
E2F1	TMEM258	0.629778945919395
E2F1	PKM	3.11968810985968
E2F1	SLC39A3	1.65469751976033
E2F1	ABRACL	0.815186322677995
E2F1	MAP2K1	0.67938039759399
E2F1	CMC2	4.53024431624101
E2F1	TMEM54	8.93907250747119
E2F1	TMEM107	17.2761762877101
E2F1	GRK6	0.466636032995707
E2F1	PDIA6	2.14694613500891
E2F1	SLC25A17	1.30677277767401
E2F1	ANKRD49	1.19109272298636
E2F1	GPX4	1.68299364641024
E2F1	RPLP1	1.44210204753279
E2F1	MED4	3.75548130098378
E2F1	DHPS	1.09621315716883
E2F1	NDUFAF6	0.851906444432266
E2F1	TNFSF12	1.06362964895796
E2F1	CCDC22	0.401574247674524
E2F1	CTHRC1	0.837984803067146
E2F1	THRAP3	0.625055049260431
E2F1	BEX3	0.70448717021044
E2F1	SFRP4	0.530326453441587
E2F1	ALDH9A1	1.88053794222145
E2F1	LSM4	23.0911819672415
E2F1	FN3KRP	21.7919866714884
E2F1	MAP1S	0.473103169190237
E2F1	IMMP1L	1.29878081252027
E2F1	RPN2	1.7445463541213
E2F1	CENPN	10.4541198126654
E2F1	NANS	1.30169841768504
E2F1	MANEAL	1.85457507528352
E2F1	TMEM159	5.57680760123042
E2F1	PRKACA	7.80790499456808
E2F1	NABP2	8.8732862577475
E2F1	CCDC34	3.52139315670827
E2F1	NRSN2	8.99118619237808
E2F1	GLMP	0.610081836411522
E2F1	MIF4GD	0.654687476638756
E2F1	DPY30	0.936803120045246
E2F1	NDUFA12	0.63687501585795
E2F1	MPHOSPH6	0.813256696155412
E2F1	PDCD5	3.61474777055495
E2F1	ERP29	0.561042862680817
E2F1	TMEM254	0.954377592453509
E2F1	CEP19	1.27315780072446
E2F1	TMEM38B	0.41876261411443
E2F1	MESP1	6.61698668191885
E2F1	DEGS1	1.75071003283834
E2F1	NUP35	0.681230982942319
E2F1	BABAM1	1.12977772231242
E2F1	DPYSL4	2.67818013174302
E2F1	RPL35	3.00820432352851
E2F1	RPL39L	5.51022175620546
E2F1	SETMAR	1.24012494704071
E2F1	TOR3A	12.8850514000987
E2F1	TPGS2	4.21503086498748
E2F1	TMEM70	0.960299021141721
E2F1	ACAT2	2.66265304824875
E2F1	NUDT8	20.1312919225518
E2F1	ARL13B	1.73194053051946
E2F1	SNX7	0.767875563351425
E2F1	CLGN	9.87972897243479
E2F1	PRADC1	3.38464000425268
E2F1	MUL1	0.771191948956578
E2F1	ATP1B3	1.35946526802219
E2F1	SRI	1.2438346450324
E2F1	NRM	11.8030856286823
E2F1	TSN	2.00386470693064
E2F1	CNPY3	2.17238370749225
E2F1	PPIH	13.5182488076213
E2F1	BAG5	2.99505620198169
E2F1	SNX24	0.447360210928813
E2F1	LYPLA1	0.539763884885951
E2F1	TCTEX1D2	11.4217840932054
E2F1	TCEAL6	0.432633682925775
E2F1	TTC32	0.528691857950732
E2F1	MRPL39	1.73169469339447
